"","SigStudies","SigTissues","NumUp","PctUp","NumDown","PctDown","PctUpFC","PctDownFC","TotalDiff","TotalDiffFC","notNA","FC KIRC","FC BLCA","FC BRCA","FC BRCATang","FC OV","FC PAAD","FC PAADHussain1","FC PAADHussain2","FC PRAD","FC PRADLODA","Padj KIRC","Padj BLCA","Padj BRCA","Padj BRCATang","Padj OV","Padj PAAD","Padj PAADHussain1","Padj PAADHussain2","Padj PRAD","Padj PRADLODA"
"phosphoenolpyruvate (pep)","KIRC;BRCA","Kidney;Breast",1,0.2,1,0.2,0.2,0.2,2,2,5,-1.4635662548219,NA,1.82752746613361,NA,-0.152680264019779,0.344352452316815,NA,NA,0.541885266870483,NA,1.88194210063023e-14,NA,4.12476954575755e-07,NA,0.355077109644624,0.305453005685042,NA,NA,0.714007004855993,NA
"phosphoethanolamine","KIRC;BRCA;BRCATang","Kidney;Breast",2,0.25,1,0.125,0.25,0,3,2,8,-0.126915488324383,NA,4.00931621519249,3.13190497355763,-0.0273561061199191,NA,-0.0350762864867212,-0.103575898942225,0.458803104227765,-0.366438551500974,0.000769653374215577,NA,9.98177740426548e-14,0.000162635051073185,0.878178695605378,NA,0.629007045672072,0.315244951344028,0.205415744059675,0.344452066401891
"phytosphingosine","BRCA","Breast",1,0.333333333333333,0,0,0.333333333333333,0,1,1,3,-0.320788021215851,NA,2.4558418555119,1.28785578351595,NA,NA,NA,NA,NA,NA,0.275845159045742,NA,4.14882424644205e-05,0.536028058971206,NA,NA,NA,NA,NA,NA
"pipecolate","BLCA;BRCA;PAADHussain2","Bladder;Breast;Pancreas",3,0.333333333333333,0,0,0.111111111111111,0,3,1,9,0.373133452664966,0.474595833362343,1.31972454244685,0.812328067731153,0.973224636022978,NA,0.0802244587070365,0.64139833446155,1.3257720438452,-0.110712869045845,0.649185460966773,0.000840407283135648,4.31214614866992e-06,0.0988991350621668,0.0535306877307505,NA,0.562852675456899,0.0112791606413488,0.0678770648691883,0.116479921818177
"piperine","","",0,0,0,0,0,0,0,0,3,0.0957546971327397,NA,NA,-1.08744501642451,NA,NA,NA,NA,NA,-0.299560879580313,0.784245915196321,NA,NA,0.606454593698186,NA,NA,NA,NA,NA,0.466426834912895
"pivaloylcarnitine","KIRC","Kidney",0,0,1,1,0,1,1,1,1,-1.25760337193681,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.23920884581633e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pregnanediol-3-glucuronide","KIRC","Kidney",0,0,1,0.5,0,0,1,0,2,-0.496709761782193,NA,NA,-0.822430786154867,NA,NA,NA,NA,NA,NA,5.08876444694704e-08,NA,NA,0.146068262063218,NA,NA,NA,NA,NA,NA
"pregnen-diol disulfate*","KIRC","Kidney",0,0,1,0.2,0,0,1,0,5,-0.614962616630735,NA,-0.0189702838804778,NA,2.62486766390413,NA,-0.326697501712639,0.296153692438452,NA,NA,0.022407515069946,NA,0.839543784938203,NA,0.432660209669586,NA,0.630844879976491,0.493875676087557,NA,NA
"pro-hydroxy-pro","KIRC;BRCATang;PAADHussain2","Kidney;Breast;Pancreas",2,0.4,1,0.2,0.2,0.2,3,2,5,-1.23187124102375,NA,NA,1.30092053578722,0.86513070974411,NA,0.4215424450109,0.828529593567746,NA,NA,7.14252453660674e-30,NA,NA,0.0286672382652043,0.0608301229502208,NA,0.0715096373014433,0.0206180871633977,NA,NA
"proline","KIRC;BRCA;BRCATang;PAADHussain1;PRAD;PRADLODA","Kidney;Breast;Pancreas;Prostate",4,0.4,2,0.2,0.3,0,6,3,10,-0.989644284437689,0.0780903849791599,1.75997248173965,1.69673311167154,0.36614794675294,0.183465026166248,-0.686035746243296,-0.029737326901454,1.24189875988268,0.305781974060568,2.70833622604221e-26,0.839422365240522,4.11487842456836e-14,0.000162635051073185,0.271002304808281,0.391686553629461,0.0475753764327604,0.881564236030976,0.000211813220419274,0.0013794100826927
"prolylglycine","KIRC","Kidney",0,0,1,0.5,0,0.5,1,1,2,-1.14175666185436,NA,NA,NA,NA,NA,NA,-0.622753392631932,NA,NA,2.64933455081013e-19,NA,NA,NA,NA,NA,NA,0.293778960263353,NA,NA
"prolylmethionine","","",0,0,0,0,0,0,0,0,1,0.838516379207304,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.694417758761578,NA,NA,NA,NA,NA,NA,NA,NA,NA
"propionylcarnitine","KIRC;BRCA;BRCATang;OV;PAADHussain1","Kidney;Breast;Ovary;Pancreas",3,0.428571428571429,2,0.285714285714286,0.428571428571429,0,5,3,7,-0.171131250401204,NA,1.16434587809287,2.52475099186989,2.12027236792498,NA,-0.818523521083198,-0.425818424494395,NA,0.371733498945597,0.000266823888523623,NA,1.01481739047216e-05,0.000394970838320592,0.00186499548009929,NA,0.0392698303911028,0.246822555667076,NA,0.088376026455884
"prostaglandin a2","KIRC;PAADHussain2","Kidney;Pancreas",1,0.5,1,0.5,0,0,2,0,2,-0.63068805473486,NA,NA,NA,NA,NA,NA,0.97041770326122,NA,NA,0.0486137923465138,NA,NA,NA,NA,NA,NA,0.0345920452523706,NA,NA
"prostaglandin e2","PAADHussain2","Pancreas",1,0.333333333333333,0,0,0.333333333333333,0,1,1,3,-0.907842915568524,NA,NA,NA,NA,NA,1.65638687267105,2.35209938058021,NA,NA,0.064817567781821,NA,NA,NA,NA,NA,0.417673928071737,0.00125535227886729,NA,NA
"pseudouridine","KIRC;BRCA","Kidney;Breast",1,0.142857142857143,1,0.142857142857143,0.142857142857143,0.142857142857143,2,2,7,-1.81273538084852,NA,1.27504879724546,0.355382737133352,0.257276792641288,NA,-0.244501792341521,-0.101616835931546,NA,-0.415092457198233,5.1344561617831e-39,NA,8.27087114341256e-12,0.0866302705383165,0.225693661597134,NA,0.667153276184059,0.675126533605234,NA,0.13748080180169
"putrescine","KIRC;BRCA;BRCATang;PRAD","Kidney;Breast;Prostate",3,0.375,1,0.125,0.375,0.125,4,4,8,2.21521677105848,NA,3.46267268595695,3.46755129548336,2.06907126440506,NA,-0.450357521274289,0.637347423212912,-3.24140428099427,-0.212812900384519,1.33767778851503e-17,NA,1.70261915871341e-11,0.00291285436772826,0.208606578551087,NA,0.955070232764522,0.360048098802449,0.0435195760908726,0.597552309938303
"pyridoxal","KIRC","Kidney",0,0,1,0.5,0,0.5,1,1,2,-1.48119112827166,NA,NA,NA,NA,NA,-0.579242644742532,NA,NA,NA,1.69710904307469e-30,NA,NA,NA,NA,NA,0.142141358802954,NA,NA,NA
"pyridoxate","KIRC;PRADLODA","Kidney;Prostate",0,0,2,0.333333333333333,0,0.166666666666667,2,1,6,-1.73354599196303,NA,0.0109921979207653,-0.480352008033025,-1.5109973893208,NA,-0.618182775567099,NA,NA,-0.360363920858066,1.89058017939595e-32,NA,0.10493096645653,0.137124381704539,0.0614177239854166,NA,0.922559114894235,NA,NA,0.00724609042749162
"pyroglutamine*","KIRC;BRCA;OV;PAADHussain2","Kidney;Breast;Ovary;Pancreas",4,0.571428571428571,0,0,0.428571428571429,0,4,3,7,1.87040029077008,NA,0.680227962314439,0.851220305877287,1.6876563807978,NA,0.285214906338174,1.06508961112214,NA,-0.801334927636092,1.81666432254044e-12,NA,7.54840157775689e-06,0.165983419771751,0.00598374496962045,NA,0.671597006426769,0.00223266035752487,NA,0.0784504311831644
"pyrophosphate (ppi)","KIRC;BRCA;PRAD","Kidney;Breast;Prostate",2,0.4,1,0.2,0.2,0,3,1,5,-0.476132533301796,NA,1.30397995105415,1.99487529544269,-0.0903807791809798,NA,NA,NA,0.826107794153227,NA,0.0051881007260477,NA,1.32419486198543e-05,0.306569055141494,0.851064396677906,NA,NA,NA,0.0479683058479757,NA
"quebrachitol","","",0,0,0,0,0,0,0,0,2,0.0714560367438083,NA,NA,-0.584475711994597,NA,NA,NA,NA,NA,NA,0.501671654600126,NA,NA,0.19453699901569,NA,NA,NA,NA,NA,NA
"quinate","KIRC","Kidney",0,0,1,0.333333333333333,0,0.333333333333333,1,1,3,-1.22298780762696,NA,NA,NA,-0.444375226930015,NA,NA,NA,NA,-0.903334929494944,1.43870728458929e-05,NA,NA,NA,0.177725525840167,NA,NA,NA,NA,0.262446809042412
"quinidine","","",0,0,0,0,0,0,0,0,1,-0.0746772604252113,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.689881813298233,NA,NA,NA,NA,NA,NA,NA,NA,NA
"quinolinate","KIRC;BRCA;PRAD;PRADLODA","Kidney;Breast;Prostate",3,0.6,1,0.2,0.2,0,4,1,5,1.02354298722883,NA,0.911842481249338,NA,0.987324304407658,NA,NA,NA,0.74080673235656,-0.350580543394079,0.0296457034346455,NA,0.000241610235756492,NA,0.05445471130145,NA,NA,NA,0.0289203040278421,0.000400264051493075
"ranitidine","KIRC","Kidney",0,0,1,0.333333333333333,0,0,1,0,3,-0.216478025390236,NA,NA,0.082963363804128,NA,NA,0,NA,NA,NA,0.0328021323340202,NA,NA,0.763125876698077,NA,NA,NA,NA,NA,NA
"ribitol","KIRC;BRCA;BRCATang;PRADLODA","Kidney;Breast;Prostate",4,0.666666666666667,0,0,0.333333333333333,0,4,2,6,0.213670056798527,NA,1.45944223024806,1.87318172842534,0.154862351682863,NA,NA,-0.346993937128659,NA,0.704370876665177,0.000989973110003782,NA,2.18109097012311e-05,0.00773125287071666,0.208606578551087,NA,NA,0.358430912305496,NA,0.007418595619327
"riboflavin (vitamin b2)","KIRC;BRCA;PRAD","Kidney;Breast;Prostate",2,0.285714285714286,1,0.142857142857143,0.285714285714286,0.142857142857143,3,3,7,-1.22057886134959,NA,1.63212760734043,NA,0.140017811019614,NA,-0.502181944468916,0.180587249942994,1.21351571331094,0.00459786563726326,1.26856980448398e-24,NA,8.60348041686589e-08,NA,0.861799430632527,NA,0.650104114047876,0.796011809159169,0.000153488632700308,0.494822347836687
"ribose","BRCA;BRCATang","Breast",2,0.25,0,0,0.25,0,2,2,8,0.251758105622949,NA,1.8489491681607,2.28060597730106,0.383415217550389,NA,-0.142154780963778,0.628802315778314,-1.00116090224184,0.0611114965370955,0.963858646456978,NA,1.70546871703575e-09,0.0171063232045056,0.556462087803008,NA,0.904444111269273,0.152317701415496,0.0921079797449905,0.75337158796237
"ribulose","KIRC;BRCA;BRCATang","Kidney;Breast",3,0.5,0,0,0.333333333333333,0,3,2,6,0.698260393070663,NA,1.77918480166229,3.08325373992363,0.920849571171954,NA,NA,0.569654021707968,NA,-0.187020551401924,2.2511509398851e-09,NA,7.44829059496602e-07,0.0074137795481093,0.157132422235609,NA,NA,0.194109411679681,NA,0.726943627474874
"saccharopine","KIRC","Kidney",1,0.5,0,0,0.5,0,1,1,2,2.49780973007961,NA,NA,NA,NA,NA,NA,NA,NA,0.156558201284641,2.85942353452967e-09,NA,NA,NA,NA,NA,NA,NA,NA,0.581534872790783
"s-adenosylhomocysteine (sah)","KIRC;BRCA;BRCATang;PRAD","Kidney;Breast;Prostate",4,0.444444444444444,0,0,0.333333333333333,0,4,3,9,1.0717664538291,NA,2.18546592260673,3.35831803966691,0.836438735939802,0.0319194462700444,-0.675765355716894,-0.267773374890152,0.624415468581304,-0.0582028418191589,6.75906541550038e-13,NA,1.16829076859174e-09,0.000162635051073185,0.145923141667026,0.82174981548358,0.205008655693729,0.360048098802449,0.021264848683121,0.916718289299944
"s-adenosylmethionine (sam)","BRCA;PRAD","Breast;Prostate",2,0.4,0,0,0.2,0,2,1,5,0.3065434540193,-0.191281008966084,2.17492740815908,NA,NA,0.165510629242884,NA,NA,0.836428455867645,NA,0.438547736946079,0.709671290438766,3.19711447429369e-07,NA,NA,0.845616157260353,NA,NA,0.00377319477107775,NA
"salicylate","","",0,0,0,0,0,0,0,0,2,0,NA,0.095880444440968,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193039842080215,NA,NA,NA,NA,NA,NA,NA
"sarcosine (n-methylglycine)","KIRC;BRCA;PRAD","Kidney;Breast;Prostate",3,0.428571428571429,0,0,0.428571428571429,0,3,3,7,1.48730151270226,0.0782102274725457,2.69122922757071,NA,1.09578495420845,NA,-1.01151068748582,NA,2.39236224720864,0.153180088252402,3.91901158339203e-18,0.883330456456183,1.79551441233651e-06,NA,0.133111963534042,NA,0.206243726838109,NA,0.00153910937279718,0.673605053229233
"scyllo-inositol","KIRC;BRCA;BRCATang;PAADHussain2","Kidney;Breast;Pancreas",2,0.285714285714286,2,0.285714285714286,0.285714285714286,0.285714285714286,4,4,7,-2.08548711941785,NA,1.33313662635489,2.779243653045,0.156872224528193,NA,-1.762700075717,-1.58608517586884,NA,-0.144914424264083,4.46259897062602e-28,NA,1.53583832029333e-06,0.000560973074716203,0.869234643171419,NA,0.149374954398268,0.00413786225841686,NA,0.263518382963378
"sedoheptulose-7-phosphate","KIRC;BRCA;BRCATang","Kidney;Breast",3,1,0,0,0.666666666666667,0,3,2,3,0.618466255266541,NA,1.3851299131588,2.66131476427175,NA,NA,NA,NA,NA,NA,2.43928116665164e-05,NA,8.72401920595834e-08,0.0463476391075884,NA,NA,NA,NA,NA,NA
"serine","KIRC;BLCA;BRCA;BRCATang;PAAD","Kidney;Bladder;Breast;Pancreas",3,0.3,2,0.2,0.2,0.1,5,3,10,-1.56757159299121,0.737527731986804,1.39999420249718,2.71885803117496,0.28070717821457,-0.515401879189806,-0.63692338842035,-0.381921520469462,0.338414607130387,-0.0538172438871397,8.04279565917046e-29,0.0174414321718236,2.45329949890954e-11,0.000235301776020778,0.685093870289736,0.0096264894551156,0.294209380023633,0.367843179727178,0.0842159938263191,0.673605053229233
"serylisoleucine*","","",0,0,0,0,0,0,0,0,1,0.319622921965509,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22005908113223,NA,NA,NA,NA,NA,NA,NA,NA,NA
"serylleucine","KIRC;BRCATang","Kidney;Breast",2,0.666666666666667,0,0,0.666666666666667,0,2,2,3,2.08919504888043,NA,NA,1.90962863897494,NA,NA,NA,2.1455449537024,NA,NA,1.62585363547698e-12,NA,NA,0.00291285436772826,NA,NA,NA,0.116383836427729,NA,NA
"serylphenyalanine","KIRC;BRCATang;PAADHussain2","Kidney;Breast;Pancreas",3,1,0,0,1,0,3,3,3,1.44118237724309,NA,NA,2.4361745499651,NA,NA,NA,2.88825439650717,NA,NA,7.74172734621149e-10,NA,NA,0.00222605761879859,NA,NA,NA,0.0159201401615092,NA,NA
"serylvaline","","",0,0,0,0,0,0,0,0,1,0.672411064719036,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0937860898278314,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s-methylcysteine","KIRC;BRCATang","Kidney;Breast",1,0.25,1,0.25,0.25,0,2,1,4,-0.28262679468967,NA,NA,2.44973783350435,NA,-0.834413426751469,NA,-0.253396058209133,NA,NA,0.00232823022793537,NA,NA,0.00320241654166205,NA,0.62512358019715,NA,0.85263713409809,NA,NA
"sorbitol","KIRC;BRCA;PRAD","Kidney;Breast;Prostate",3,0.428571428571429,0,0,0.428571428571429,0,3,3,7,1.786112857905,NA,1.90085876798466,1.86689343537468,1.24037890878351,NA,NA,-0.883666439291229,2.35885676975508,0.846500344056915,6.26685457387727e-10,NA,2.70822143912212e-05,0.0755838642873757,0.27617629386508,NA,NA,0.129973592206988,0.0300114320194717,0.229193761887514
"sorbitol 6-phosphate","KIRC","Kidney",1,1,0,0,0,0,1,0,1,0.55252143304556,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09218378630131e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spermidine","KIRC;BLCA;BRCA;BRCATang","Kidney;Bladder;Breast",4,0.444444444444444,0,0,0.111111111111111,0,4,1,9,0.766557665737793,0.588446010055379,0.808374202578033,1.59931196766134,0.700967351037364,NA,-0.0564086386254177,-0.142928981320878,-1.94820578756581,0.0606075172928038,3.40196873289135e-12,0.00881436010169197,6.87632341712118e-05,0.00190902571854953,0.581367816628743,NA,0.813954906224371,0.420902419164936,0.113618345365484,0.72574578099198
"spermine","KIRC;BLCA;PRAD","Kidney;Bladder;Prostate",2,0.25,1,0.125,0,0.125,3,1,8,0.204262569339634,0.610905964800071,0.675484182768088,NA,2.19291592388519,NA,0.0328112974886707,0.440689714590287,-2.84853325050218,-0.802758183763848,0.000170167533239657,0.0119992756904706,0.666213113598459,NA,0.0608301229502208,NA,0.414974689609167,0.789052880414689,0.0036526970604564,0.0907123543212507
"sphinganine","KIRC;BRCA;PAADHussain2","Kidney;Breast;Pancreas",3,0.5,0,0,0.5,0,3,3,6,1.14161478787251,NA,3.32965137620281,1.39838465197415,2.32315843391837,NA,-0.434910853187325,1.83571941068325,NA,NA,2.50657640977807e-07,NA,1.70546871703575e-09,0.11743270417661,0.274023925100372,NA,0.934395500267823,0.0465723275467378,NA,NA
"sphingosine","KIRC;BRCA;BRCATang","Kidney;Breast",3,0.428571428571429,0,0,0.428571428571429,0,3,3,7,1.35026691838698,NA,4.21557370825359,2.73906105757913,0.834735590951756,NA,-0.974684189254841,1.85700234339417,NA,0.953655925394161,3.72194742795929e-10,NA,2.25055805902785e-10,0.00442907086514384,0.878178695605378,NA,0.789603771343208,0.381893849198285,NA,0.232789858261452
"squalene","KIRC;OV","Kidney;Ovary",1,0.2,1,0.2,0.2,0,2,1,5,-0.732243104486765,NA,0.342675794749508,NA,1.87106037065166,NA,-0.358624555459107,0.18706250208814,NA,NA,1.30741560499227e-09,NA,0.549365363783347,NA,0.0134873661627229,NA,0.261209471204133,0.311842913815542,NA,NA
"stachydrine","KIRC;BRCA","Kidney;Breast",2,0.333333333333333,0,0,0.166666666666667,0,2,1,6,0.385045681802848,NA,1.1802938568848,2.77083725127209,2.57441771125176,NA,-0.131034704858056,-0.171063707514543,NA,NA,0.041894342734352,NA,0.00284142850072082,0.0672433886670142,0.201628840507047,NA,0.935167665959169,0.795044464369569,NA,NA
"stearate (18:0)","KIRC;BRCA;PAADHussain1;PAADHussain2","Kidney;Breast;Pancreas",2,0.285714285714286,2,0.285714285714286,0.142857142857143,0.142857142857143,4,2,7,0.385990019710563,NA,1.09230719171091,0.241067831278682,0.0570089010107828,NA,-0.486853616332589,-1.49737796228505,NA,0.112718554505896,2.02467739228123e-10,NA,2.3622100811835e-09,0.150194614983347,0.991555028725614,NA,0.031235645130253,0.000388909949498021,NA,0.355222441205326
"stearidonate (18:4n3)","KIRC;BRCA;PAADHussain1","Kidney;Breast;Pancreas",2,0.5,1,0.25,0.5,0.25,3,3,4,1.00143271610337,NA,1.74215696161377,-0.0587981383973927,NA,NA,-1.10916331398933,NA,NA,NA,4.02432676768576e-06,NA,7.68475106185684e-06,0.779863110421969,NA,NA,0.0268837425182222,NA,NA,NA
"stearoylcarnitine","BRCA;BRCATang","Breast",2,0.285714285714286,0,0,0.285714285714286,0,2,2,7,0.196029843975168,NA,3.98402923962744,2.9479014200391,1.8776035857122,NA,-0.657108025232444,2.12636252799871,NA,1.68749728903419,0.152725621403949,NA,4.51765174666257e-10,0.00672425661782835,0.633520649751488,NA,0.927838727482025,0.1410805741556,NA,0.117955554964632
"streptomycin","","",0,0,0,0,0,0,0,0,1,0.00345871093705602,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60593911374977,NA,NA,NA,NA,NA,NA,NA,NA,NA
"succinate","KIRC;BRCA;BRCATang;PAADHussain2","Kidney;Breast;Pancreas",3,0.333333333333333,1,0.111111111111111,0.222222222222222,0.111111111111111,4,3,9,1.00305880145644,NA,0.811807552836779,2.44339665569151,0.282728142541936,-0.347847821317661,-1.07004226906534,-1.61133809295732,-0.709254839028024,0.0853518326396524,6.48933268813705e-06,NA,4.42079968087154e-05,0.00128124686577168,0.922225553889722,0.808113062620633,0.151956369647701,0.000537541596058494,0.714007004855993,0.831505756078788
"succinylcarnitine","KIRC;BRCA;BRCATang;PAADHussain1;PAADHussain2","Kidney;Breast;Pancreas",2,0.285714285714286,3,0.428571428571429,0.285714285714286,0.285714285714286,5,4,7,-0.1207503468863,NA,2.28994904612719,3.06314969655144,1.2729835497536,NA,-1.53443305928228,-1.68134998605248,NA,0.972059779445821,0.00926955348403994,NA,1.87321173266329e-07,0.0059963171413643,0.201628840507047,NA,0.031235645130253,0.000872826303478909,NA,0.110704636266432
"tartarate","KIRC","Kidney",0,0,1,0.5,0,0.5,1,1,2,-3.58416556599176,NA,NA,NA,NA,NA,NA,NA,0.0629434658859399,NA,3.01510253949169e-07,NA,NA,NA,NA,NA,NA,NA,0.326218404066238,NA
"taurine","BLCA;BRCA;BRCATang;OV;PAAD;PAADHussain1;PAADHussain2;PRAD;PRADLODA","Bladder;Breast;Ovary;Pancreas;Prostate",6,0.6,3,0.3,0.4,0.1,9,5,10,0.120015524752074,1.18463389579677,2.14809381190865,1.69813320234906,-1.11413990559285,0.547336700754524,0.842643772170612,1.13230643756383,-0.721800292697048,-0.789819790857387,0.742496294476621,2.45489570919474e-05,4.56313268676146e-13,0.00225478497992726,0.000381563604162831,0.000372414740953907,0.027482137172568,0.000537541596058494,0.000796994925270514,0.00320324979301653
"testosterone","","",0,0,0,0,0,0,0,0,1,0.00154079499007898,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48515606385955,NA,NA,NA,NA,NA,NA,NA,NA,NA
"theobromine","KIRC","Kidney",0,0,1,0.333333333333333,0,0,1,0,3,-0.34654349122156,NA,NA,-0.436279427213711,NA,NA,NA,NA,NA,-0.0792710928686588,0.042965161239643,NA,NA,0.301118387492939,NA,NA,NA,NA,NA,0.43139740157276
"threitol","KIRC","Kidney",0,0,1,0.333333333333333,0,0,1,0,3,-0.808857605407812,NA,NA,NA,-0.774344815417883,NA,NA,-0.349003453931137,NA,NA,2.3422587606249e-19,NA,NA,NA,0.862998988857599,NA,NA,0.299404182790682,NA,NA
"threonate","BRCA;OV","Breast;Ovary",1,0.25,1,0.25,0.25,0.25,2,2,4,0.829382511593162,NA,1.15672372558249,0.326192470460662,-2.19020040571638,NA,NA,NA,NA,NA,0.0910451547474997,NA,1.86480452908539e-05,0.389426927399633,0.00926582322873651,NA,NA,NA,NA,NA
"threonine","KIRC;BLCA;BRCA;BRCATang;PRAD","Kidney;Bladder;Breast;Prostate",3,0.3,2,0.2,0.2,0.1,5,3,10,-1.35758156686544,-0.541917938400609,1.02332457189143,2.83088594023926,0.336425359610777,-0.0891394754932677,-0.394377440317259,-0.0889184404554457,0.742262461433492,0.0115141526556998,1.34405900299889e-25,0.00289463812320006,9.2258953101243e-09,0.000162635051073185,0.5236932162703,0.82174981548358,0.845427503495271,0.618901438317116,0.000679990930219648,0.826386619813427
"threonylglutamate","","",0,0,0,0,0,0,0,0,1,0.152482484074637,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0747520509672817,NA,NA,NA,NA,NA,NA,NA,NA,NA
"threonylleucine","KIRC;BRCATang","Kidney;Breast",2,0.666666666666667,0,0,0.666666666666667,0,2,2,3,1.62799411759289,NA,NA,1.73663937037391,NA,NA,NA,1.38051677203015,NA,NA,3.7029052639165e-06,NA,NA,0.00556049897443377,NA,NA,NA,0.372503235207567,NA,NA
"threonylmethionine","","",0,0,0,0,0,0,0,0,1,0.862343210179551,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058002743932911,NA,NA,NA,NA,NA,NA,NA,NA,NA
"threonylphenylalanine","KIRC","Kidney",1,0.2,0,0,0.2,0,1,1,5,2.42637751850893,NA,NA,1.59767645768913,NA,NA,2.29656056659058,3.61982058463672,NA,-0.0327611381704985,2.17374052716789e-13,NA,NA,0.122037336854547,NA,NA,0.149374954398268,0.129973592206988,NA,0.21810747003982
"threonylvaline","KIRC","Kidney",1,1,0,0,0,0,1,0,1,0.806964050346846,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0270188535499239,NA,NA,NA,NA,NA,NA,NA,NA,NA
"thymidine","KIRC;PAADHussain1","Kidney;Pancreas",0,0,2,1,0,0.5,2,1,2,-0.428191879543169,NA,NA,NA,NA,NA,-1.57633581182303,NA,NA,NA,0.000338610445626431,NA,NA,NA,NA,NA,0.0300855669803196,NA,NA,NA
"thymine","BRCA;OV;PRAD","Breast;Ovary;Prostate",3,0.333333333333333,0,0,0.333333333333333,0,3,3,9,-0.333849488463377,0.212106901090331,1.22030236480133,1.58878666660255,2.9934125460253,1.16011179246402,-1.01857291914081,-0.122707819424929,1.17697361196457,NA,0.12428751234858,0.595147638877786,1.0522343283886e-06,0.178794944032988,0.00258293223603148,0.524503440765918,0.149374954398268,0.813755025316358,0.00617968009130037,NA
"trans-4-hydroxyproline","KIRC;BRCA;OV;PAADHussain2;PRAD","Kidney;Breast;Ovary;Pancreas;Prostate",4,0.5,1,0.125,0.25,0,5,2,8,-0.291409277799129,NA,2.38684299731694,NA,0.91959308555976,0.194561549259091,-0.0729613721240763,0.466538996299173,1.2056174129354,0.0138710287498656,6.07593995090643e-05,NA,3.88008855126566e-11,NA,0.0197460616334301,0.279031888264034,0.955070232764522,0.00610280161257389,0.00992036261407849,0.888074447200882
"trans-urocanate","KIRC","Kidney",0,0,1,1,0,1,1,1,1,-1.00329948337738,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65673037745642e-22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"triethyleneglycol","","",0,0,0,0,0,0,0,0,3,-0.177652976819234,NA,NA,0.109313787150904,NA,NA,NA,NA,NA,-0.239754039972949,0.348166134836126,NA,NA,0.850894728409096,NA,NA,NA,NA,NA,0.188379194185336
"trigonelline (n'-methylnicotinate)","KIRC","Kidney",0,0,1,1,0,1,1,1,1,-1.33885605270179,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74585452324173e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tryptophan","KIRC;BRCA;BRCATang;PAAD;PRAD","Kidney;Breast;Pancreas;Prostate",4,0.4,1,0.1,0.1,0.1,5,2,10,-1.69063380060951,-0.0368577291004624,1.14686348952562,0.709178667797902,0.219753262540852,0.435858586697486,-0.810321026219214,-0.111958312488706,0.820904578855865,0.011110320122141,2.0204322313283e-31,0.91189513389066,5.69335452109952e-11,0.0383241401303799,0.627353014927005,0.00164433722430908,0.151956369647701,0.881564236030976,0.000216904198142777,0.72574578099198
