"KEGG_CHEBI","GENE","DRUGBANK_CHEBI","KEGG_NAME","DRUGBANK_NAME","DRUGBANK_CATEGORY","DRUGBANK_GROUPS","DRUGBANK_ID","KEGG_PATHWAY_NAMES"
"CHEBI:29888","HPRT1","CHEBI:2948","PPi","azathioprine","6-Mercaptopurine;Antimetabolites;Antimetabolites, Antineoplastic;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;Antirheumatic Agents;Carbohydrates;Chemical Actions and Uses;Glycosides;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Immunologic Factors;Immunosuppressive Agents;Inorganic Chemicals;Molecular Mechanisms of Pharmacological Action;Noxae;Nucleic Acids, Nucleotides, and Nucleosides;Nucleosides;Organic Chemicals;Pharmacologic Actions;Physiological Effects of Drugs;Purines;Sulfhydryl Compounds;Sulfur Compounds;Therapeutic Uses;Thionucleosides;Thiopurine Analogs;Toxic Actions","approved","DB00993","Purine metabolism"
"CHEBI:29888","HPRT1","CHEBI:2208","PPi","Mercaptopurine;purine-6-thiol","Antimetabolites;Antimetabolites, Antineoplastic;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;Chemical Actions and Uses;Enzyme Inhibitors;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Immunologic Factors;Immunosuppressive Agents;Inorganic Chemicals;Molecular Mechanisms of Pharmacological Action;Myelosuppressive Agents;Noxae;Nucleic Acid Synthesis Inhibitors;Organic Chemicals;Pharmacologic Actions;Physiological Effects of Drugs;Purine Analogues;Purines;Sulfhydryl Compounds;Sulfur Compounds;Therapeutic Uses;Thiopurine Analogs;Toxic Actions","approved","DB01033","Purine metabolism"
"CHEBI:29888","POLE","CHEBI:567361","PPi","cladribine","2-Chloroadenosine;Adenosine;Antimetabolites;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;BCRP/ABCG2 Substrates;Carbohydrates;Chemical Actions and Uses;Deoxyadenosines;Deoxyribonucleosides;Glycosides;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Immunologic Factors;Immunosuppressive Agents;Myelosuppressive Agents;Nucleic Acids, Nucleotides, and Nucleosides;Nucleosides;OCT2 Substrates;Pharmacologic Actions;Physiological Effects of Drugs;Purine Analogues;Purine Nucleosides;Purines;Ribonucleosides;Therapeutic Uses","approved;investigational","DB00242","Purine metabolism;Pyrimidine metabolism"
"CHEBI:29888","POLA1","CHEBI:567361","PPi","cladribine","2-Chloroadenosine;Adenosine;Antimetabolites;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;BCRP/ABCG2 Substrates;Carbohydrates;Chemical Actions and Uses;Deoxyadenosines;Deoxyribonucleosides;Glycosides;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Immunologic Factors;Immunosuppressive Agents;Myelosuppressive Agents;Nucleic Acids, Nucleotides, and Nucleosides;Nucleosides;OCT2 Substrates;Pharmacologic Actions;Physiological Effects of Drugs;Purine Analogues;Purine Nucleosides;Purines;Ribonucleosides;Therapeutic Uses","approved;investigational","DB00242","Purine metabolism;Pyrimidine metabolism"
"CHEBI:29888","POLE3","CHEBI:567361","PPi","cladribine","2-Chloroadenosine;Adenosine;Antimetabolites;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;BCRP/ABCG2 Substrates;Carbohydrates;Chemical Actions and Uses;Deoxyadenosines;Deoxyribonucleosides;Glycosides;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Immunologic Factors;Immunosuppressive Agents;Myelosuppressive Agents;Nucleic Acids, Nucleotides, and Nucleosides;Nucleosides;OCT2 Substrates;Pharmacologic Actions;Physiological Effects of Drugs;Purine Analogues;Purine Nucleosides;Purines;Ribonucleosides;Therapeutic Uses","approved;investigational","DB00242","Purine metabolism;Pyrimidine metabolism"
"CHEBI:30851","HPD","CHEBI:50378","keto-phenylpyruvic acid","nitisinone","4-Hydroxyphenylpyruvate Dioxygenase, antagonists & inhibitors;Alimentary Tract and Metabolism;Chemical Actions and Uses;Enzyme Inhibitors;Molecular Mechanisms of Pharmacological Action;Pharmacologic Actions;Various Alimentary Tract and Metabolism Products","approved;investigational","DB00348","Phenylalanine metabolism"
"CHEBI:30909","PLA2G6","CHEBI:8711","1-alkyl-sn-glycero-3-phosphocholine","quinacrine","Acridines;Aminoacridines;Anthelmintics;Anti-Infective Agents;Anticestodal Agents;Antimalarials;Antinematodal Agents;Antineoplastic Agents;Antiparasitic Agents;Antiparasitic Products, Insecticides and Repellents;Antiplatyhelmintic Agents;Antiprotozoals;Chemical Actions and Uses;Cytochrome P-450 CYP3A4 Substrates;Enzyme Inhibitors;Heterocyclic Compounds;Heterocyclic Compounds, 3-Ring;Molecular Mechanisms of Pharmacological Action;P-glycoprotein/ABCB1 Inhibitors;Pharmacologic Actions;Therapeutic Uses","approved","DB01103","Ether lipid metabolism"
"CHEBI:30909","PLA2G4A","CHEBI:8711","1-alkyl-sn-glycero-3-phosphocholine","quinacrine","Acridines;Aminoacridines;Anthelmintics;Anti-Infective Agents;Anticestodal Agents;Antimalarials;Antinematodal Agents;Antineoplastic Agents;Antiparasitic Agents;Antiparasitic Products, Insecticides and Repellents;Antiplatyhelmintic Agents;Antiprotozoals;Chemical Actions and Uses;Cytochrome P-450 CYP3A4 Substrates;Enzyme Inhibitors;Heterocyclic Compounds;Heterocyclic Compounds, 3-Ring;Molecular Mechanisms of Pharmacological Action;P-glycoprotein/ABCB1 Inhibitors;Pharmacologic Actions;Therapeutic Uses","approved","DB01103","Ether lipid metabolism"
"CHEBI:30909","PLA2G2A","CHEBI:49662","1-alkyl-sn-glycero-3-phosphocholine","indometacin","Acetic Acid Derivatives and Related Substances;Analgesics;Analgesics, Non-Narcotic;Anti-Inflammatory Agents;Anti-Inflammatory Agents, Non-Steroidal;Antiinflammatory Agents, Non-Steroids;Antiinflammatory and Antirheumatic Products;Antiinflammatory and Antirheumatic Products, Non-Steroids;Antiinflammatory Preparations, Non-Steroids for Topical Use;Antirheumatic Agents;Cardiac Therapy;Cardiovascular Agents;Cardiovascular System;Central Nervous System Agents;Chemical Actions and Uses;Cyclooxygenase Inhibitors;Cytochrome P-450 CYP2C19 Inhibitors;Cytochrome P-450 CYP2C19 Substrates;Cytochrome P-450 CYP2C9 Substrates;Enzyme Inhibitors;Gout Suppressants;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Indoles;Molecular Mechanisms of Pharmacological Action;Musculo-Skeletal System;Ophthalmologicals;P-glycoprotein/ABCB1 Inhibitors;P-glycoprotein/ABCB1 Substrates;Peripheral Nervous System Agents;Pharmacologic Actions;Physiological Effects of Drugs;Reproductive Control Agents;Sensory Organs;Sensory System Agents;Therapeutic Uses;Tocolytic Agents;Topical Products for Joint and Muscular Pain;UGT1A1 Inhibitors","approved;investigational","DB00328","Ether lipid metabolism"
"CHEBI:30909","PLA2G2A","CHEBI:47381","1-alkyl-sn-glycero-3-phosphocholine","Diclofenac;diclofenac","Acetic Acid Derivatives and Related Substances;Acids, Carbocyclic;Analgesics;Analgesics, Non-Narcotic;Anti-Inflammatory Agents;Anti-Inflammatory Agents, Non-Steroidal;Antiinflammatory Agents, Non-Steroids;Antiinflammatory and Antirheumatic Products;Antiinflammatory and Antirheumatic Products, Non-Steroids;Antiinflammatory Preparations, Non-Steroids for Topical Use;Antirheumatic Agents;Carboxylic Acids;Central Nervous System Agents;Chemical Actions and Uses;Cyclooxygenase Inhibitors;Cytochrome P-450 CYP1A2 Inhibitors;Cytochrome P-450 CYP1A2 Substrates;Cytochrome P-450 CYP2B6 Substrates;Cytochrome P-450 CYP2C19 Substrates;Cytochrome P-450 CYP2C8 Substrates;Cytochrome P-450 CYP2C9 Inhibitors;Cytochrome P-450 CYP2C9 Substrates;Cytochrome P-450 CYP2E1 Inhibitors;Cytochrome P-450 CYP3A4 Substrates;Dermatologicals;Enzyme Inhibitors;Molecular Mechanisms of Pharmacological Action;Musculo-Skeletal System;Ophthalmologicals;Organic Chemicals;P-glycoprotein/ABCB1 Inhibitors;Peripheral Nervous System Agents;Pharmacologic Actions;Phenylacetates;Physiological Effects of Drugs;Sensory Organs;Sensory System Agents;Therapeutic Uses;Topical Products for Joint and Muscular Pain","approved;vet_approved","DB00586","Ether lipid metabolism"
"CHEBI:30915","ABAT","CHEBI:39867","2-oxoglutaric acid","valproic acid","Acids, Acyclic;Anticonvulsants;Antimanic Agents;Carboxylic Acids;Central Nervous System Agents;Central Nervous System Depressants;Chemical Actions and Uses;Cytochrome P-450 CYP1A2 Inhibitors;Cytochrome P-450 CYP2A6 Inducers;Cytochrome P-450 CYP2A6 Substrates;Cytochrome P-450 CYP2B6 Substrates;Cytochrome P-450 CYP2C19 Inhibitors;Cytochrome P-450 CYP2C19 Substrates;Cytochrome P-450 CYP2C8 Inhibitors;Cytochrome P-450 CYP2C9 Inhibitors;Cytochrome P-450 CYP2C9 Inhibitors (moderate);Cytochrome P-450 CYP2C9 Substrates;Cytochrome P-450 CYP3A Inhibitors;Enzyme Inhibitors;Fatty Acid Derivatives;Fatty Acids;Fatty Acids, Volatile;GABA Agents;Lipids;Molecular Mechanisms of Pharmacological Action;Nervous System;Neurotransmitter Agents;Organic Chemicals;Pentanoic Acids;Pharmacologic Actions;Physiological Effects of Drugs;Psychotropic Drugs;Therapeutic Uses;Tranquilizing Agents;Valerates","approved;investigational","DB00313","Propanoate metabolism;Valine, leucine and isoleucine degradation;beta-Alanine metabolism"
"CHEBI:30915","OGDH","CHEBI:39867","2-oxoglutaric acid","valproic acid","Acids, Acyclic;Anticonvulsants;Antimanic Agents;Carboxylic Acids;Central Nervous System Agents;Central Nervous System Depressants;Chemical Actions and Uses;Cytochrome P-450 CYP1A2 Inhibitors;Cytochrome P-450 CYP2A6 Inducers;Cytochrome P-450 CYP2A6 Substrates;Cytochrome P-450 CYP2B6 Substrates;Cytochrome P-450 CYP2C19 Inhibitors;Cytochrome P-450 CYP2C19 Substrates;Cytochrome P-450 CYP2C8 Inhibitors;Cytochrome P-450 CYP2C9 Inhibitors;Cytochrome P-450 CYP2C9 Inhibitors (moderate);Cytochrome P-450 CYP2C9 Substrates;Cytochrome P-450 CYP3A Inhibitors;Enzyme Inhibitors;Fatty Acid Derivatives;Fatty Acids;Fatty Acids, Volatile;GABA Agents;Lipids;Molecular Mechanisms of Pharmacological Action;Nervous System;Neurotransmitter Agents;Organic Chemicals;Pentanoic Acids;Pharmacologic Actions;Physiological Effects of Drugs;Psychotropic Drugs;Therapeutic Uses;Tranquilizing Agents;Valerates","approved;investigational","DB00313","Citrate cycle (TCA cycle)"
"CHEBI:30915","ABAT","CHEBI:63638","2-oxoglutaric acid","vigabatrin","Acids, Acyclic;Amino Acids;Amino Acids, Peptides, and Proteins;Aminobutyrates;Anticonvulsants;Butyrates;Carboxylic Acids;Central Nervous System Agents;Central Nervous System Depressants;Chemical Actions and Uses;Enzyme Inhibitors;Fatty Acid Derivatives;Fatty Acids;Fatty Acids, Volatile;GABA Agents;gamma-Aminobutyric Acid;Lipids;Molecular Mechanisms of Pharmacological Action;Nervous System;Neurotransmitter Agents;Organic Chemicals;Pharmacologic Actions;Physiological Effects of Drugs;Therapeutic Uses","approved","DB01080","Propanoate metabolism;Valine, leucine and isoleucine degradation;beta-Alanine metabolism"
"CHEBI:32816","ABAT","CHEBI:39867","pyruvic acid","valproic acid","Acids, Acyclic;Anticonvulsants;Antimanic Agents;Carboxylic Acids;Central Nervous System Agents;Central Nervous System Depressants;Chemical Actions and Uses;Cytochrome P-450 CYP1A2 Inhibitors;Cytochrome P-450 CYP2A6 Inducers;Cytochrome P-450 CYP2A6 Substrates;Cytochrome P-450 CYP2B6 Substrates;Cytochrome P-450 CYP2C19 Inhibitors;Cytochrome P-450 CYP2C19 Substrates;Cytochrome P-450 CYP2C8 Inhibitors;Cytochrome P-450 CYP2C9 Inhibitors;Cytochrome P-450 CYP2C9 Inhibitors (moderate);Cytochrome P-450 CYP2C9 Substrates;Cytochrome P-450 CYP3A Inhibitors;Enzyme Inhibitors;Fatty Acid Derivatives;Fatty Acids;Fatty Acids, Volatile;GABA Agents;Lipids;Molecular Mechanisms of Pharmacological Action;Nervous System;Neurotransmitter Agents;Organic Chemicals;Pentanoic Acids;Pharmacologic Actions;Physiological Effects of Drugs;Psychotropic Drugs;Therapeutic Uses;Tranquilizing Agents;Valerates","approved;investigational","DB00313",""
"CHEBI:32816","ABAT","CHEBI:63638","pyruvic acid","vigabatrin","Acids, Acyclic;Amino Acids;Amino Acids, Peptides, and Proteins;Aminobutyrates;Anticonvulsants;Butyrates;Carboxylic Acids;Central Nervous System Agents;Central Nervous System Depressants;Chemical Actions and Uses;Enzyme Inhibitors;Fatty Acid Derivatives;Fatty Acids;Fatty Acids, Volatile;GABA Agents;gamma-Aminobutyric Acid;Lipids;Molecular Mechanisms of Pharmacological Action;Nervous System;Neurotransmitter Agents;Organic Chemicals;Pharmacologic Actions;Physiological Effects of Drugs;Therapeutic Uses","approved","DB01080",""
"CHEBI:33094","ABAT","CHEBI:39867","L-3-Amino-isobutyrate","valproic acid","Acids, Acyclic;Anticonvulsants;Antimanic Agents;Carboxylic Acids;Central Nervous System Agents;Central Nervous System Depressants;Chemical Actions and Uses;Cytochrome P-450 CYP1A2 Inhibitors;Cytochrome P-450 CYP2A6 Inducers;Cytochrome P-450 CYP2A6 Substrates;Cytochrome P-450 CYP2B6 Substrates;Cytochrome P-450 CYP2C19 Inhibitors;Cytochrome P-450 CYP2C19 Substrates;Cytochrome P-450 CYP2C8 Inhibitors;Cytochrome P-450 CYP2C9 Inhibitors;Cytochrome P-450 CYP2C9 Inhibitors (moderate);Cytochrome P-450 CYP2C9 Substrates;Cytochrome P-450 CYP3A Inhibitors;Enzyme Inhibitors;Fatty Acid Derivatives;Fatty Acids;Fatty Acids, Volatile;GABA Agents;Lipids;Molecular Mechanisms of Pharmacological Action;Nervous System;Neurotransmitter Agents;Organic Chemicals;Pentanoic Acids;Pharmacologic Actions;Physiological Effects of Drugs;Psychotropic Drugs;Therapeutic Uses;Tranquilizing Agents;Valerates","approved;investigational","DB00313","Valine, leucine and isoleucine degradation"
"CHEBI:33094","ABAT","CHEBI:63638","L-3-Amino-isobutyrate","vigabatrin","Acids, Acyclic;Amino Acids;Amino Acids, Peptides, and Proteins;Aminobutyrates;Anticonvulsants;Butyrates;Carboxylic Acids;Central Nervous System Agents;Central Nervous System Depressants;Chemical Actions and Uses;Enzyme Inhibitors;Fatty Acid Derivatives;Fatty Acids;Fatty Acids, Volatile;GABA Agents;gamma-Aminobutyric Acid;Lipids;Molecular Mechanisms of Pharmacological Action;Nervous System;Neurotransmitter Agents;Organic Chemicals;Pharmacologic Actions;Physiological Effects of Drugs;Therapeutic Uses","approved","DB01080","Valine, leucine and isoleucine degradation"
"CHEBI:4047","ANPEP","CHEBI:49040","L-cysteinylglycine","ezetimibe","Anticholesteremic Agents;Antimetabolites;Azetidines;Azetines;BCRP/ABCG2 Substrates;Cardiovascular System;Chemical Actions and Uses;Cytochrome P-450 CYP3A Inhibitors;Heterocyclic Compounds;Heterocyclic Compounds, 1-Ring;Hypolipidemic Agents;Lipid Modifying Agents;Lipid Modifying Agents, Plain;Lipid Regulating Agents;Molecular Mechanisms of Pharmacological Action;Noxae;OATP1B1/SLCO1B1 Substrates;P-glycoprotein/ABCB1 Substrates;Pharmacologic Actions;Therapeutic Uses;Toxic Actions","approved","DB00973","Glutathione metabolism"
"CHEBI:47013","PNP","CHEBI:567361","D-ribofuranose","cladribine","2-Chloroadenosine;Adenosine;Antimetabolites;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;BCRP/ABCG2 Substrates;Carbohydrates;Chemical Actions and Uses;Deoxyadenosines;Deoxyribonucleosides;Glycosides;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Immunologic Factors;Immunosuppressive Agents;Myelosuppressive Agents;Nucleic Acids, Nucleotides, and Nucleosides;Nucleosides;OCT2 Substrates;Pharmacologic Actions;Physiological Effects of Drugs;Purine Analogues;Purine Nucleosides;Purines;Ribonucleosides;Therapeutic Uses","approved;investigational","DB00242",""
"CHEBI:47013","PNP","CHEBI:490877","D-ribofuranose","didanosine","Anti-HIV Agents;Anti-Infective Agents;Anti-Retroviral Agents;Antiinfectives for Systemic Use;Antimetabolites;Antiviral Agents;Antivirals for Systemic Use;Carbohydrates;Chemical Actions and Uses;Deoxyribonucleosides;Dideoxynucleosides;Direct Acting Antivirals;Enzyme Inhibitors;Glycosides;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Inosine;Molecular Mechanisms of Pharmacological Action;Noxae;Nucleic Acid Synthesis Inhibitors;Nucleic Acids, Nucleotides, and Nucleosides;Nucleoside and Nucleotide Reverse Transcriptase Inhibitors;Nucleoside Reverse Transcriptase Inhibitors;Nucleosides;OAT3 Substrates;Pharmacologic Actions;Purine Nucleosides;Purines;Reverse Transcriptase Inhibitors;Ribonucleosides;Therapeutic Uses;Toxic Actions","approved","DB00900",""
"CHEBI:48517","HPRT1","CHEBI:50667","Xanthine","Mercaptopurine;mercaptopurine","Antimetabolites;Antimetabolites, Antineoplastic;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;Chemical Actions and Uses;Enzyme Inhibitors;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Immunologic Factors;Immunosuppressive Agents;Inorganic Chemicals;Molecular Mechanisms of Pharmacological Action;Myelosuppressive Agents;Noxae;Nucleic Acid Synthesis Inhibitors;Organic Chemicals;Pharmacologic Actions;Physiological Effects of Drugs;Purine Analogues;Purines;Sulfhydryl Compounds;Sulfur Compounds;Therapeutic Uses;Thiopurine Analogs;Toxic Actions","approved","DB01033","Purine metabolism"
"CHEBI:48517","HPRT1","CHEBI:2948","Xanthine","azathioprine","6-Mercaptopurine;Antimetabolites;Antimetabolites, Antineoplastic;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;Antirheumatic Agents;Carbohydrates;Chemical Actions and Uses;Glycosides;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Immunologic Factors;Immunosuppressive Agents;Inorganic Chemicals;Molecular Mechanisms of Pharmacological Action;Noxae;Nucleic Acids, Nucleotides, and Nucleosides;Nucleosides;Organic Chemicals;Pharmacologic Actions;Physiological Effects of Drugs;Purines;Sulfhydryl Compounds;Sulfur Compounds;Therapeutic Uses;Thionucleosides;Thiopurine Analogs;Toxic Actions","approved","DB00993","Purine metabolism"
"CHEBI:48517","XDH","CHEBI:40279","Xanthine","allopurinol","Antigout Preparations;Antimetabolites;Antioxidants;Antirheumatic Agents;Chemical Actions and Uses;Enzyme Inhibitors;Free Radical Scavengers;Gout Suppressants;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Molecular Mechanisms of Pharmacological Action;Musculo-Skeletal System;Noxae;Pharmacologic Actions;Physiological Effects of Drugs;Preparations Inhibiting Uric Acid Production;Protective Agents;Purines;Specialty Uses of Chemicals;Therapeutic Uses;Toxic Actions;Xanthine Oxidase Inhibitors Inhibitors","approved","DB00437","Purine metabolism"
"CHEBI:48517","HPRT1","CHEBI:2208","Xanthine","Mercaptopurine;purine-6-thiol","Antimetabolites;Antimetabolites, Antineoplastic;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;Chemical Actions and Uses;Enzyme Inhibitors;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Immunologic Factors;Immunosuppressive Agents;Inorganic Chemicals;Molecular Mechanisms of Pharmacological Action;Myelosuppressive Agents;Noxae;Nucleic Acid Synthesis Inhibitors;Organic Chemicals;Pharmacologic Actions;Physiological Effects of Drugs;Purine Analogues;Purines;Sulfhydryl Compounds;Sulfur Compounds;Therapeutic Uses;Thiopurine Analogs;Toxic Actions","approved","DB01033","Purine metabolism"
"CHEBI:48517","PNP","CHEBI:567361","Xanthine","cladribine","2-Chloroadenosine;Adenosine;Antimetabolites;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;BCRP/ABCG2 Substrates;Carbohydrates;Chemical Actions and Uses;Deoxyadenosines;Deoxyribonucleosides;Glycosides;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Immunologic Factors;Immunosuppressive Agents;Myelosuppressive Agents;Nucleic Acids, Nucleotides, and Nucleosides;Nucleosides;OCT2 Substrates;Pharmacologic Actions;Physiological Effects of Drugs;Purine Analogues;Purine Nucleosides;Purines;Ribonucleosides;Therapeutic Uses","approved;investigational","DB00242","Purine metabolism"
