"","X","ID","Source","FinalName"
"885","glutathione disulfide","Metabolite 258","PAAD glutathione disulfide :","glutathione, oxidized (gssg)"
"886","glycerophosphocholine","Metabolite 265","PAAD glycerophosphocholine :","glycerophosphorylcholine (gpc)"
"887","glycine betaine","Metabolite 172","PAAD glycine betaine :","betaine"
"888","gmp","Metabolite 806","PAAD gmp :","gmp"
"889","guanidoacetic acid","Metabolite 281","PAAD guanidoacetic acid :","guanidinoacetate"
"890","idp","Metabolite 807","PAAD idp :","idp"
"891","imp","Metabolite 808","PAAD imp :","imp"
"892","indole","Metabolite 809","PAAD indole :","indole"
"893","isocitrate","Metabolite 810","PAAD isocitrate :,PRADLODA:isocitrate","isocitrate"
"894","leucine/isoleucine","Metabolite 811","PAAD leucine/isoleucine :","leucine/isoleucine"
"895","methylcysteine","Metabolite 495","PAAD methylcysteine :","s-methylcysteine"
"896","methylnicotinamide","Metabolite 614","PAAD methylnicotinamide :","1-methylnicotinamide"
"897","n-acetyl-glucosamine-1-phosphate","Metabolite 812","PAAD n-acetyl-glucosamine-1-phosphate :","n-acetyl-glucosamine-1-phosphate"
"898","n-acetyl-glutamate","Metabolite 753","PAAD n-acetyl-glutamate :","n-acetylglutamate"
"899","n-acetyl-l-alanine","Metabolite 389","PAAD n-acetyl-l-alanine :","n-acetylalanine"
"900","n-acetyl-l-ornithine","Metabolite 402","PAAD n-acetyl-l-ornithine :","n-acetylornithine"
"901","nadh","Metabolite 413","PAAD nadh :","nicotinamide adenine dinucleotide reduced (nadh)"
"902","nadp+","Metabolite 813","PAAD nadp+ :","nadp+"
"903","phosphoenolpyruvate","Metabolite 453","PAAD phosphoenolpyruvate :","phosphoenolpyruvate (pep)"
"904","s-adenosyl-l-homocysteine","Metabolite 484","PAAD s-adenosyl-l-homocysteine :","s-adenosylhomocysteine (sah)"
"905","s-adenosyl-l-methionine","Metabolite 485","PAAD s-adenosyl-l-methionine :","s-adenosylmethionine (sam)"
"906","shikimate-3-phosphate","Metabolite 814","PAAD shikimate-3-phosphate :","shikimate-3-phosphate"
"907","sn-glycerol-3-phosphate","Metabolite 263","PAAD sn-glycerol-3-phosphate :","glycerol 3-phosphate (g3p)"
"908","trehalose/sucrose","Metabolite 815","PAAD trehalose/sucrose :","trehalose/sucrose"
"909","udp","Metabolite 816","PAAD udp :","udp"
"910","udp-d-glucose","Metabolite 817","PAAD udp-d-glucose :","udp-d-glucose"
"911","udp-d-glucuronate","Metabolite 669","PAAD udp-d-glucuronate :","udp-glucuronate"
"912","udp-n-acetyl-glucosamine","Metabolite 818","PAAD udp-n-acetyl-glucosamine :","udp-n-acetyl-glucosamine"
"913","ump","Metabolite 819","PAAD ump :","ump"
"914","uric acid","Metabolite 545","PAAD uric acid :","urate"
"915","utp","Metabolite 820","PAAD utp :","utp"
"916","1-heptadecanoylglycerol (1-monoheptadecanoin)","Metabolite 821","PAADHussain1 1-heptadecanoylglycerol (1-monoheptadecanoin) :","1-heptadecanoylglycerol (1-monoheptadecanoin)"
"917","1-myristoylglycerol (1-monomyristin)","Metabolite 822","PAADHussain1 1-myristoylglycerol (1-monomyristin) :,PAADHussain2:1-myristoylglycerol (1-monomyristin)","1-myristoylglycerol (1-monomyristin)"
"918","1-pentadecanoylglycerol (1-monopentadecanoin)","Metabolite 823","PAADHussain1 1-pentadecanoylglycerol (1-monopentadecanoin) :,PAADHussain2:1-pentadecanoylglycerol (1-monopentadecanoin)","1-pentadecanoylglycerol (1-monopentadecanoin)"
"919","17-methylstearate","Metabolite 824","PAADHussain1 17-methylstearate :,PAADHussain2:17-methylstearate","17-methylstearate"
"920","2'-deoxycytidine","Metabolite 825","PAADHussain1 2'-deoxycytidine :","2'-deoxycytidine"
"921","2'-deoxycytidine 5'-monophosphate","Metabolite 826","PAADHussain1 2'-deoxycytidine 5'-monophosphate :","2'-deoxycytidine 5'-monophosphate"
"922","2-myristoylglycerol (2-monomyristin)","Metabolite 827","PAADHussain1 2-myristoylglycerol (2-monomyristin) :,PAADHussain2:2-myristoylglycerol (2-monomyristin)","2-myristoylglycerol (2-monomyristin)"
"923","2-stearoylglycerol (2-monostearin)","Metabolite 828","PAADHussain1 2-stearoylglycerol (2-monostearin) :","2-stearoylglycerol (2-monostearin)"
"924","2-stearoylglycerophosphoinositol*","Metabolite 829","PAADHussain1 2-stearoylglycerophosphoinositol* :","2-stearoylglycerophosphoinositol*"
"925","5-hydroxyindoleacetate","Metabolite 830","PAADHussain1 5-hydroxyindoleacetate :,PRADLODA:5-hydroxyindoleacetate","5-hydroxyindoleacetate"
"926","9,10-hydroxyoctadec-12(z)-enoic acid","Metabolite 831","PAADHussain1 9,10-hydroxyoctadec-12(z)-enoic acid :,PAADHussain2:9,10-hydroxyoctadec-12(z)-enoic acid","9,10-hydroxyoctadec-12(z)-enoic acid"
"927","adenosine-2',3'-cyclic monophosphate","Metabolite 832","PAADHussain1 adenosine-2',3'-cyclic monophosphate :","adenosine-2',3'-cyclic monophosphate"
"928","chenodeoxycholate","Metabolite 833","PAADHussain1 chenodeoxycholate :","chenodeoxycholate"
"929","decanoylcarnitine","Metabolite 834","PAADHussain1 decanoylcarnitine :,PAADHussain2:decanoylcarnitine","decanoylcarnitine"
"930","dexpanthenol","Metabolite 835","PAADHussain1 dexpanthenol :,PAADHussain2:dexpanthenol","dexpanthenol"
"931","gamma-glutamylthreonine*","Metabolite 836","PAADHussain1 gamma-glutamylthreonine* :,PAADHussain2:gamma-glutamylthreonine*","gamma-glutamylthreonine*"
"932","glycoursodeoxycholate","Metabolite 837","PAADHussain1 glycoursodeoxycholate :,PAADHussain2:glycoursodeoxycholate","glycoursodeoxycholate"
"933","hexadecanedioate","Metabolite 838","PAADHussain1 hexadecanedioate :,PAADHussain2:hexadecanedioate","hexadecanedioate"
"934","homovanillate sulfate","Metabolite 839","PAADHussain1 homovanillate sulfate :","homovanillate sulfate"
"935","isoleucylleucine","Metabolite 840","PAADHussain1 isoleucylleucine :,PAADHussain2:isoleucylleucine","isoleucylleucine"
"936","ketamine","Metabolite 841","PAADHussain1 ketamine :,PAADHussain2:ketamine","ketamine"
"937","kynurenate","Metabolite 842","PAADHussain1 kynurenate :,PRAD:kynurenate","kynurenate"
"938","lactobionate","Metabolite 843","PAADHussain1 lactobionate :","lactobionate"
"939","leucylisoleucine","Metabolite 844","PAADHussain1 leucylisoleucine :","leucylisoleucine"
"940","n(1)-acetylspermine","Metabolite 845","PAADHussain1 n(1)-acetylspermine :","n(1)-acetylspermine"
"941","palmitate, methyl ester","Metabolite 847","PAADHussain1 palmitate, methyl ester :,PAADHussain2:palmitate, methyl ester","palmitate, methyl ester"
"942","prolylleucine","Metabolite 848","PAADHussain1 prolylleucine :","prolylleucine"
"943","raffinose","Metabolite 849","PAADHussain1 raffinose :","raffinose"
"944","stearamide","Metabolite 850","PAADHussain1 stearamide :,PAADHussain2:stearamide","stearamide"
"945","taurodeoxycholate","Metabolite 851","PAADHussain1 taurodeoxycholate :,PAADHussain2:taurodeoxycholate","taurodeoxycholate"
"946","tauroursodeoxycholate","Metabolite 852","PAADHussain1 tauroursodeoxycholate :","tauroursodeoxycholate"
"947","tetradecanedioate","Metabolite 853","PAADHussain1 tetradecanedioate :,PAADHussain2:tetradecanedioate","tetradecanedioate"
"948","thymidine 3'-monophosphate","Metabolite 854","PAADHussain1 thymidine 3'-monophosphate :","thymidine 3'-monophosphate"
"949","1-docosahexaenoylglycerol (1-monodocosahexaenoin)","Metabolite 855","PAADHussain2 1-docosahexaenoylglycerol (1-monodocosahexaenoin) :","1-docosahexaenoylglycerol (1-monodocosahexaenoin)"
"950","1-methylhistamine","Metabolite 856","PAADHussain2 1-methylhistamine :","1-methylhistamine"
"951","1-stearoylglycerophosphoglycerol","Metabolite 857","PAADHussain2 1-stearoylglycerophosphoglycerol :","1-stearoylglycerophosphoglycerol"
"952","2-ethylhexanoate (isobar with 2-propylpentanoate)","Metabolite 858","PAADHussain2 2-ethylhexanoate (isobar with 2-propylpentanoate) :","2-ethylhexanoate (isobar with 2-propylpentanoate)"
"953","8-hydroxyoctanoate","Metabolite 859","PAADHussain2 8-hydroxyoctanoate :","8-hydroxyoctanoate"
"954","alpha-glutamylvaline","Metabolite 860","PAADHussain2 alpha-glutamylvaline :","alpha-glutamylvaline"
"955","guanosine 3'-monophosphate (3'-gmp)","Metabolite 861","PAADHussain2 guanosine 3'-monophosphate (3'-gmp) :","guanosine 3'-monophosphate (3'-gmp)"
"956","isovalerylglycine","Metabolite 862","PAADHussain2 isovalerylglycine :","isovalerylglycine"
"957","methyl stearate","Metabolite 863","PAADHussain2 methyl stearate :","methyl stearate"
"958","phenylalanylleucine*","Metabolite 444","PAADHussain2 phenylalanylleucine* :","phenylalanylleucine"
"959","prostaglandin d2","Metabolite 864","PAADHussain2 prostaglandin d2 :","prostaglandin d2"
"960","1-methyladenosine (1ma)","Metabolite 865","PRAD 1-methyladenosine (1ma) :","1-methyladenosine (1ma)"
"961","2'-deoxyuridine-5'-triphosphate (dutp)","Metabolite 866","PRAD 2'-deoxyuridine-5'-triphosphate (dutp) :","2'-deoxyuridine-5'-triphosphate (dutp)"
"962","3,4-dihydroxyphenylethyleneglycol (dopeg)","Metabolite 867","PRAD 3,4-dihydroxyphenylethyleneglycol (dopeg) :","3,4-dihydroxyphenylethyleneglycol (dopeg)"
"963","3-methyl-2-oxopentanoate","Metabolite 868","PRAD 3-methyl-2-oxopentanoate :","3-methyl-2-oxopentanoate"
"964","3-methylhistidine (1-methylhistidine)","Metabolite 91","PRAD 3-methylhistidine (1-methylhistidine) :","3-methylhistidine"
"965","5,6-dihydrothymine","Metabolite 869","PRAD 5,6-dihydrothymine :","5,6-dihydrothymine"
"966","5-hydroxyindoleacetate (5-hia)","Metabolite 870","PRAD 5-hydroxyindoleacetate (5-hia) :","5-hydroxyindoleacetate (5-hia)"
"967","5-sulfosalicylate","Metabolite 871","PRAD 5-sulfosalicylate :","5-sulfosalicylate"
"968","acetylcarnitine (alc; c2 ac)","Metabolite 872","PRAD acetylcarnitine (alc; c2 ac) :","acetylcarnitine (alc; c2 ac)"
"969","a-tocopherol","Metabolite 145","PRAD a-tocopherol :","alpha-tocopherol"
"970","b-alanine","Metabolite 170","PRAD b-alanine :","beta-alanine"
"971","b-aminoisobutyrate","Metabolite 873","PRAD b-aminoisobutyrate :","b-aminoisobutyrate"
"972","b-hydroxybutyrate (bhba)","Metabolite 874","PRAD b-hydroxybutyrate (bhba) :","b-hydroxybutyrate (bhba)"
"973","bicine","Metabolite 875","PRAD bicine :","bicine"
"974","biotin","Metabolite 876","PRAD biotin :","biotin"
"975","bradykinin","Metabolite 877","PRAD bradykinin :","bradykinin"
"976","bradykinin hydroxyproline","Metabolite 878","PRAD bradykinin hydroxyproline :","bradykinin hydroxyproline"
"977","cadaverine","Metabolite 879","PRAD cadaverine :","cadaverine"
"978","catechol","Metabolite 181","PRAD catechol :","catechol sulfate"
"979","ciliatine (2-aminoethylphosphonate)","Metabolite 880","PRAD ciliatine (2-aminoethylphosphonate) :","ciliatine (2-aminoethylphosphonate)"
"980","dehydroepiandrosterone sulfate (dhea-s)","Metabolite 881","PRAD dehydroepiandrosterone sulfate (dhea-s) :","dehydroepiandrosterone sulfate (dhea-s)"
"981","deoxyuridine","Metabolite 882","PRAD deoxyuridine :","deoxyuridine"
"982","dihydroxyacetonephosphate (dhap)","Metabolite 883","PRAD dihydroxyacetonephosphate (dhap) :","dihydroxyacetonephosphate (dhap)"
"983","dimethylbenzimidazole","Metabolite 884","PRAD dimethylbenzimidazole :","dimethylbenzimidazole"
"984","ethylmalonate","Metabolite 885","PRAD ethylmalonate :","ethylmalonate"
"985","fumarate (trans-butenedioate)","Metabolite 235","PRAD fumarate (trans-butenedioate) :","fumarate"
"986","g-glutamylcysteine","Metabolite 239","PRAD g-glutamylcysteine :","gamma-glutamylcysteine"
"987","g-glutamylglutamine","Metabolite 241","PRAD g-glutamylglutamine :","gamma-glutamylglutamine"
"988","glutathione reduced (gsh)","Metabolite 259","PRAD glutathione reduced (gsh) :","glutathione, reduced (gsh)"
"989","glycerol-3-phosphate (g3p)","Metabolite 263","PRAD glycerol-3-phosphate (g3p) :","glycerol 3-phosphate (g3p)"
"990","glycocholate (gca)","Metabolite 642","PRAD glycocholate (gca) :","glycocholate"
"991","heptadecanoate (margarate; 17:0)","Metabolite 361","PRAD heptadecanoate (margarate; 17:0) :","margarate (17:0)"
"992","hexanoylcarnitine (c6 ac)","Metabolite 287","PRAD hexanoylcarnitine (c6 ac) :","hexanoylcarnitine"
"993","hippurate (benzoylglycine)","Metabolite 288","PRAD hippurate (benzoylglycine) :","hippurate"
"994","histidinol","Metabolite 886","PRAD histidinol :","histidinol"
"995","homoserine lactone","Metabolite 887","PRAD homoserine lactone :","homoserine lactone"
"996","hydroxyphenylpyruvate","Metabolite 888","PRAD hydroxyphenylpyruvate :","hydroxyphenylpyruvate"
"997","imidazolelactate","Metabolite 889","PRAD imidazolelactate :","imidazolelactate"
"998","indoxylsulfate","Metabolite 890","PRAD indoxylsulfate :","indoxylsulfate"
"999","inositol-1-phosphate (i1p)","Metabolite 891","PRAD inositol-1-phosphate (i1p) :","inositol-1-phosphate (i1p)"
"1000","isobar 1 includes mannose, fructose, glucose, galactose","Metabolite 892","PRAD isobar 1 includes mannose, fructose, glucose, galactose :","isobar 1 includes mannose, fructose, glucose, galactose"
"1001","isobar 17 includes arginine, n-alpha-acetyl-ornithine","Metabolite 893","PRAD isobar 17 includes arginine, n-alpha-acetyl-ornithine :","isobar 17 includes arginine, n-alpha-acetyl-ornithine"
"1002","isobar 18 includes d-fructose 1-phosphate, beta-d-fructose 6-phosphate","Metabolite 894","PRAD isobar 18 includes d-fructose 1-phosphate, beta-d-fructose 6-phosphate :","isobar 18 includes d-fructose 1-phosphate, beta-d-fructose 6-phosphate"
"1003","isobar 19 includes d-saccharic acid,1,5-anhydro-d-glucitol","Metabolite 895","PRAD isobar 19 includes d-saccharic acid,1,5-anhydro-d-glucitol :","isobar 19 includes d-saccharic acid,1,5-anhydro-d-glucitol"
"1004","isobar 2 includes 2-aminoisobutyric acid,3-amino-isobutyrate","Metabolite 896","PRAD isobar 2 includes 2-aminoisobutyric acid,3-amino-isobutyrate :","isobar 2 includes 2-aminoisobutyric acid,3-amino-isobutyrate"
"1005","isobar 21 includes gamma-aminobutyryl-l-histidine, l-anserine","Metabolite 897","PRAD isobar 21 includes gamma-aminobutyryl-l-histidine, l-anserine :","isobar 21 includes gamma-aminobutyryl-l-histidine, l-anserine"
"1006","isobar 22 includes glutamic acid, o-acetyl-l-serine","Metabolite 898","PRAD isobar 22 includes glutamic acid, o-acetyl-l-serine :","isobar 22 includes glutamic acid, o-acetyl-l-serine"
"1007","isobar 24 includes l-arabitol, adonitol","Metabolite 899","PRAD isobar 24 includes l-arabitol, adonitol :","isobar 24 includes l-arabitol, adonitol"
"1008","isobar 28 includes l-threonine, l-allothreonine, l-homoserine","Metabolite 900","PRAD isobar 28 includes l-threonine, l-allothreonine, l-homoserine :","isobar 28 includes l-threonine, l-allothreonine, l-homoserine"
"1009","isobar 29 includes r,s-hydroorotic acid, 5,6-dihydroorotic acid","Metabolite 901","PRAD isobar 29 includes r,s-hydroorotic acid, 5,6-dihydroorotic acid :","isobar 29 includes r,s-hydroorotic acid, 5,6-dihydroorotic acid"
"1010","isobar 3 includes inositol 1-phosphate, mannose 6-phosphate","Metabolite 902","PRAD isobar 3 includes inositol 1-phosphate, mannose 6-phosphate :","isobar 3 includes inositol 1-phosphate, mannose 6-phosphate"
"1011","isobar 30 includes maltotetraose, stachyose","Metabolite 903","PRAD isobar 30 includes maltotetraose, stachyose :","isobar 30 includes maltotetraose, stachyose"
"1012","isobar 31 includes 1-kestose,maltotriose, melezitose","Metabolite 904","PRAD isobar 31 includes 1-kestose,maltotriose, melezitose :","isobar 31 includes 1-kestose,maltotriose, melezitose"
"1013","isobar 32 includes n-acetyl-d-glucosamine, n-acetyl-d-mannosamin","Metabolite 905","PRAD isobar 32 includes n-acetyl-d-glucosamine, n-acetyl-d-mannosamin :","isobar 32 includes n-acetyl-d-glucosamine, n-acetyl-d-mannosamin"
"1014","isobar 35 includes d-arabinose 5-phosphate, d-ribulose 5-phosphate","Metabolite 906","PRAD isobar 35 includes d-arabinose 5-phosphate, d-ribulose 5-phosphate :","isobar 35 includes d-arabinose 5-phosphate, d-ribulose 5-phosphate"
"1015","isobar 4 includes gluconic acid, dl-arabinose, d-ribose, l-xylose","Metabolite 907","PRAD isobar 4 includes gluconic acid, dl-arabinose, d-ribose, l-xylose :","isobar 4 includes gluconic acid, dl-arabinose, d-ribose, l-xylose"
"1016","isobar 40 includes maltotetraose, stachyose","Metabolite 908","PRAD isobar 40 includes maltotetraose, stachyose :","isobar 40 includes maltotetraose, stachyose"
"1017","isobar 6 includes valine, betaine","Metabolite 909","PRAD isobar 6 includes valine, betaine :","isobar 6 includes valine, betaine"
"1018","isobar glycochenodeoxycholic acid/glycodeoxycholic acid","Metabolite 910","PRAD isobar glycochenodeoxycholic acid/glycodeoxycholic acid :","isobar glycochenodeoxycholic acid/glycodeoxycholic acid"
"1019","methylglutarate","Metabolite 911","PRAD methylglutarate :","methylglutarate"
"1020","n-acetylgalactosamine","Metabolite 912","PRAD n-acetylgalactosamine :","n-acetylgalactosamine"
"1021","n-acetylglucosaminylamine","Metabolite 913","PRAD n-acetylglucosaminylamine :","n-acetylglucosaminylamine"
"1022","n-carbamoylaspartate","Metabolite 914","PRAD n-carbamoylaspartate :","n-carbamoylaspartate"
"1023","octadecanoic acid","Metabolite 915","PRAD octadecanoic acid :","octadecanoic acid"
"1024","orotidine-5'-phosphate","Metabolite 916","PRAD orotidine-5'-phosphate :","orotidine-5'-phosphate"
"1025","orthophosphate (pi)","Metabolite 917","PRAD orthophosphate (pi) :","orthophosphate (pi)"
"1026","oxalate (ethanedioate)","Metabolite 918","PRAD oxalate (ethanedioate) :","oxalate (ethanedioate)"
"1027","oxoproline","Metabolite 919","PRAD oxoproline :","oxoproline"
"1028","phosphoenolpyruvate (pep","Metabolite 453","PRAD phosphoenolpyruvate (pep :","phosphoenolpyruvate (pep)"
"1029","phosphoserine","Metabolite 920","PRAD phosphoserine :","phosphoserine"
"1030","p-hydroxyphenylacetate (hpa)","Metabolite 921","PRAD p-hydroxyphenylacetate (hpa) :","p-hydroxyphenylacetate (hpa)"
"1031","p-hydroxyphenyllactate (hpla)","Metabolite 922","PRAD p-hydroxyphenyllactate (hpla) :","p-hydroxyphenyllactate (hpla)"
"1032","picolinate","Metabolite 923","PRAD picolinate :","picolinate"
"1033","pyridoxamine","Metabolite 924","PRAD pyridoxamine :","pyridoxamine"
"1034","suberate (octanedioate)","Metabolite 925","PRAD suberate (octanedioate) :","suberate (octanedioate)"
"1035","sucrose/maltose","Metabolite 926","PRAD sucrose/maltose :","sucrose/maltose"
"1036","thyroxine","Metabolite 927","PRAD thyroxine :","thyroxine"
"1037","topiramate","Metabolite 928","PRAD topiramate :","topiramate"
"1038","trans-2, 3, 4-trimethoxycinnamate","Metabolite 929","PRAD trans-2, 3, 4-trimethoxycinnamate :","trans-2, 3, 4-trimethoxycinnamate"
"1039","udp-n-acetylmuraminate (udp-murnac)","Metabolite 930","PRAD udp-n-acetylmuraminate (udp-murnac) :","udp-n-acetylmuraminate (udp-murnac)"
"1040","1-eicosadienoylglycerophosphocholine*","Metabolite 931","PRADLODA 1-eicosadienoylglycerophosphocholine* :","1-eicosadienoylglycerophosphocholine*"
"1041","1,7-dimethylurate","Metabolite 932","PRADLODA 1,7-dimethylurate :","1,7-dimethylurate"
"1042","4-vinylphenol sulfate","Metabolite 933","PRADLODA 4-vinylphenol sulfate :","4-vinylphenol sulfate"
"1043","acetylcholine","Metabolite 934","PRADLODA acetylcholine :","acetylcholine"
"1044","adenosine 5'-triphosphate (atp)","Metabolite 789","PRADLODA adenosine 5'-triphosphate (atp) :","atp"
"1045","guanosine 5'- monophosphate (gmp)","Metabolite 806","PRADLODA guanosine 5'- monophosphate (gmp) :","gmp"
"1046","serotonin (5ht)","Metabolite 935","PRADLODA serotonin (5ht) :","serotonin (5ht)"
"1047","udp-n-acetylglucosamine","Metabolite 818","PRADLODA udp-n-acetylglucosamine :","udp-n-acetyl-glucosamine"
"1048","uridine 5'-diphosphate (udp)","Metabolite 816","PRADLODA uridine 5'-diphosphate (udp) :","udp"
"1049","uridine 5'-monophosphate (ump)","Metabolite 819","PRADLODA uridine 5'-monophosphate (ump) :","ump"
