"","KIRC","BRCA","BLCA","BRCATang","LGG","OV","PAAD","PAADHussain1","PAADHussain2","PRAD","PRADLODA","TestStatistic","P-value","AdjustedP-Value","NumStudies","NumPositiveCor","NumNegativeCor"
"1-Stearoylglycerophosphoglycerol",NA,NA,NA,NA,NA,NA,NA,NA,0.209316510200055,NA,NA,3.12781553939574,0.209316510200055,0.363296471726533,1,0,0
"2-Ethylhexanoate (Isobar With 2-Propylpentanoate)",NA,NA,NA,NA,NA,NA,NA,NA,0.410886183029103,NA,NA,1.77887805954747,0.410886183029103,0.571832383754789,1,0,0
"8-Hydroxyoctanoate",NA,NA,NA,NA,NA,NA,NA,NA,0.545243992692868,NA,NA,1.21304378297815,0.545243992692868,0.677628336597721,1,0,0
"Alpha-Glutamylvaline",NA,NA,NA,NA,NA,NA,NA,NA,0.654152152776653,NA,NA,0.848830610156105,0.654152152776653,0.763785170163377,1,0,0
"Guanosine 3'-Monophosphate (3'-Gmp)",NA,NA,NA,NA,NA,NA,NA,NA,0.13260188391037,NA,NA,4.04080798772489,0.13260188391037,0.256745442460943,1,0,0
"Isovalerylglycine",NA,NA,NA,NA,NA,NA,NA,NA,0.351551289607234,NA,NA,2.09079932399427,0.351551289607234,0.516216318288742,1,0,0
"Methyl Stearate",NA,NA,NA,NA,NA,NA,NA,NA,0.513463643521041,NA,NA,1.33315210688455,0.513463643521041,0.654020565064588,1,0,0
"Prostaglandin D2",NA,NA,NA,NA,NA,NA,NA,NA,0.808337464516217,NA,NA,0.425551307100022,0.808337464516217,0.879367479273443,1,0,0
"1-Methyladenosine (1Ma)",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214232189173114,NA,3.08138971201427,0.214232189173114,0.369360302667871,1,0,0
"2'-Deoxyuridine-5'-Triphosphate (Dutp)",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553376900658514,NA,1.18343190653868,0.553376900658514,0.683109272132472,1,0,0
"3,4-Dihydroxyphenylethyleneglycol (Dopeg)",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.414452169289926,NA,1.76159540963369,0.414452169289926,0.57564987926374,1,0,0
"3-Methyl-2-Oxopentanoate",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165373335058401,NA,3.59909944854353,0.165373335058401,0.303296035552451,1,0,0
"5-Hydroxyindoleacetate (5-Hia)",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0382344916591117,NA,6.52803449549197,0.0382344916591117,0.0962234706754312,1,0,0
"Acetylcarnitine (Alc; C2 Ac)",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.783996135187475,NA,0.486702376503384,0.783996135187475,0.863799093888959,1,0,0
"B-Aminoisobutyrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.340977231438109,NA,2.15187914780811,0.340977231438109,0.506435035545781,1,0,0
"B-Hydroxybutyrate (Bhba)",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.890398305469367,NA,0.232172764268571,0.890398305469367,0.925495073355661,1,0,0
"Bicine",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.323185719664548,NA,2.25905627503514,0.323185719664548,0.491285674523626,1,0,0
"Biotin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288919525801145,NA,2.48321417416332,0.288919525801145,0.460556931151666,1,0,0
"Bradykinin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.541766130733148,NA,1.22584172754941,0.541766130733148,0.677628336597721,1,0,0
"Bradykinin Hydroxyproline",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365725993899418,NA,2.01174175301515,0.365725993899418,0.530156400756596,1,0,0
"Ciliatine (2-Aminoethylphosphonate)",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.929294553120597,NA,0.146659051414607,0.929294553120597,0.949200524382481,1,0,0
"Dehydroepiandrosterone Sulfate (Dhea-S)",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107227922213519,NA,4.46559719170349,0.107227922213519,0.21684932483359,1,0,0
"Deoxyuridine",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525333482804059,NA,1.28744402541394,0.525333482804059,0.662885982479773,1,0,0
"Dihydroxyacetonephosphate (Dhap)",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23066020670103,NA,2.93361923611223,0.23066020670103,0.383446141781895,1,0,0
"Dimethylbenzimidazole",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167632100936391,NA,3.57196715248181,0.167632100936391,0.305121747743284,1,0,0
"Ethylmalonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.590075318369432,NA,1.05501018395344,0.590075318369432,0.711045202683202,1,0,0
"Histidinol",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543003501711057,NA,1.22127902049137,0.543003501711057,0.677628336597721,1,0,0
"Homoserine Lactone",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.836866366451306,NA,0.356181758007179,0.836866366451306,0.893051740877365,1,0,0
"Hydroxyphenylpyruvate",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578747712598475,NA,1.09377725180631,0.578747712598475,0.701934976725861,1,0,0
"Indoxylsulfate",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.327289476361443,NA,2.23382050174953,0.327289476361443,0.494207109305779,1,0,0
"Inositol-1-Phosphate (I1P)",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.535369150337812,NA,1.24959753879139,0.535369150337812,0.672181831090711,1,0,0
"Isobar 1 Includes Mannose, Fructose, Glucose, Galactose",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953886248464071,NA,0.0944217021078078,0.953886248464071,0.967585409904458,1,0,0
"Isobar 17 Includes Arginine, N-Alpha-Acetyl-Ornithine",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252530730811686,NA,2.75244466297485,0.252530730811686,0.414479786440919,1,0,0
"Isobar 18 Includes D-Fructose 1-Phosphate, Beta-D-Fructose 6-Phosphate",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94894777156625,NA,0.104803034234417,0.94894777156625,0.96384157067155,1,0,0
"Isobar 19 Includes D-Saccharic Acid,1,5-Anhydro-D-Glucitol",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.337452064276728,NA,2.17266362105936,0.337452064276728,0.504507541641445,1,0,0
"Isobar 2 Includes 2-Aminoisobutyric Acid,3-Amino-Isobutyrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.559391289547376,NA,1.16181213879695,0.559391289547376,0.686732396111006,1,0,0
"Isobar 21 Includes Gamma-Aminobutyryl-L-Histidine, L-Anserine",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47070616742734,NA,1.50704245597933,0.47070616742734,0.61627136949302,1,0,0
"Isobar 22 Includes Glutamic Acid, O-Acetyl-L-Serine",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.926230718107028,NA,0.153263839493851,0.926230718107028,0.948209074129906,1,0,0
"Isobar 24 Includes L-Arabitol, Adonitol",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108569374866455,NA,4.44073182127936,0.108569374866455,0.218586341397796,1,0,0
"Isobar 28 Includes L-Threonine, L-Allothreonine, L-Homoserine",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.989228166026536,NA,0.0216605403989256,0.989228166026536,0.991416723915976,1,0,0
"Isobar 3 Includes Inositol 1-Phosphate, Mannose 6-Phosphate",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.797168639409086,NA,0.453378059680795,0.797168639409086,0.872264235875159,1,0,0
"Isobar 30 Includes Maltotetraose, Stachyose",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445327300199339,NA,1.61789152220399,0.445327300199339,0.595962384018613,1,0,0
"Isobar 31 Includes 1-Kestose,Maltotriose, Melezitose",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.360821481039825,NA,2.03874391063174,0.360821481039825,0.52556955276862,1,0,0
"Isobar 32 Includes N-Acetyl-D-Glucosamine, N-Acetyl-D-Mannosamin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0382109450037954,NA,6.52926657196842,0.0382109450037954,0.0962234706754312,1,0,0
"Isobar 4 Includes Gluconic Acid, Dl-Arabinose, D-Ribose, L-Xylose",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.226878638126756,NA,2.96668007654237,0.226878638126756,0.381358156109166,1,0,0
"Isobar 40 Includes Maltotetraose, Stachyose",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.941134302720299,NA,0.121338852359634,0.941134302720299,0.958053571083811,1,0,0
"Isobar 6 Includes Valine, Betaine",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132793585353953,NA,4.03791869232804,0.132793585353953,0.256745442460943,1,0,0
"Methylglutarate",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286753328451429,NA,2.49826583107444,0.286753328451429,0.459007978051227,1,0,0
"N-Acetylgalactosamine",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.450606629494461,NA,1.5943210769982,0.450606629494461,0.600367068120562,1,0,0
"N-Acetylglucosaminylamine",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146812094350872,NA,3.83720355921798,0.146812094350872,0.277592566073969,1,0,0
"N-Carbamoylaspartate",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.532369924888789,NA,1.26083336749453,0.532369924888789,0.670830531222869,1,0,0
"Octadecanoic Acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.753143905449627,NA,0.566997919892959,0.753143905449627,0.839296898323939,1,0,0
"Orotidine-5'-Phosphate",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.874539158818586,NA,0.268116414005507,0.874539158818586,0.918114111111981,1,0,0
"Orthophosphate (Pi)",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.457239906517935,NA,1.5650941325463,0.457239906517935,0.606529070725109,1,0,0
"Oxalate (Ethanedioate)",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0582614202227401,NA,5.6856303008533,0.05826142022274,0.136043419386089,1,0,0
"Oxoproline",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329806713699249,NA,2.21849702436631,0.329806713699249,0.496353625600531,1,0,0
"Phosphoserine",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.976662235292122,NA,0.0472288057859765,0.976662235292122,0.979906960326315,1,0,0
"P-Hydroxyphenyllactate (Hpla)",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.777072096553562,NA,0.504444289123679,0.777072096553563,0.858569901801863,1,0,0
"Picolinate",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.731356495702828,NA,0.625708511781345,0.731356495702828,0.822095515020797,1,0,0
"Pyridoxamine",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139538737608218,NA,3.93882605464272,0.139538737608218,0.266713283276467,1,0,0
"Suberate (Octanedioate)",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0693768602659251,NA,5.33640378526216,0.0693768602659251,0.15443595921604,1,0,0
"Sucrose/Maltose",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118373705776002,NA,4.26781732158027,0.118373705776002,0.235189862791793,1,0,0
"Thyroxine",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62950088173311,NA,0.925656049621387,0.62950088173311,0.739724771530737,1,0,0
"Topiramate",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205782713321488,NA,3.16186891315244,0.205782713321488,0.359921116349938,1,0,0
"Udp-N-Acetylmuraminate (Udp-Murnac)",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.099726246690945,NA,4.61065275996163,0.099726246690945,0.204526584294347,1,0,0
"1-Eicosadienoylglycerophosphocholine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464839161279778,1.53212764589867,0.464839161279778,0.61212831412715,1,0,0
"1,7-Dimethylurate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0315198900069456,6.91427300725181,0.0315198900069456,0.0827739720182398,1,0,0
"4-Vinylphenol_Sulfate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0430362113906519,6.29142678462639,0.0430362113906519,0.105953281304159,1,0,0
"Acetylcholine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.505103419887291,1.36598415763549,0.505103419887291,0.646361155957466,1,0,0
"Serotonin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491952209826902,1.41874740341171,0.491952209826902,0.634912681058651,1,0,0
